258,1427675564412,2015-03-30-8-32-44AM,1013.2839,-0.28008103,200,205
259,1427675564612,2015-03-30-8-32-44AM,1013.2862,-0.30121922,200,205
260,1427675564812,2015-03-30-8-32-44AM,1013.24994,0.0,200,205
261,1427675565012,2015-03-30-8-32-45AM,1013.3169,-0.5548775,200,205
262,1427675565212,2015-03-30-8-32-45AM,1013.3665,-0.9723568,200,205
263,1427675565412,2015-03-30-8-32-45AM,1013.2462,0.031707287,200,205
264,1427675565612,2015-03-30-8-32-45AM,1013.4356,-1.543088,200,205
265,1427675565812,2015-03-30-8-32-45AM,1013.40967,-1.331706,200,205
266,1427675566012,2015-03-30-8-32-46AM,1013.40704,-1.3052833,200,205
267,1427675566212,2015-03-30-8-32-46AM,1013.3785,-1.0674787,200,205
268,1427675566412,2015-03-30-8-32-46AM,1013.3976,-1.2312996,200,205
269,1427675566612,2015-03-30-8-32-46AM,1013.48175,-1.92886,200,205
270,1427675566812,2015-03-30-8-32-46AM,1013.47455,-1.8707299,200,205
271,1427675567012,2015-03-30-8-32-47AM,1013.548,-2.478453,200,205
272,1427675567212,2015-03-30-8-32-47AM,1013.71265,-3.8524354,200,205
273,1427675567412,2015-03-30-8-32-47AM,1013.7326,-4.0162563,200,205
274,1427675567612,2015-03-30-8-32-47AM,1013.67236,-3.5142243,200,205
275,1427675567812,2015-03-30-8-32-47AM,1013.7729,-4.3544674,200,205
276,1427675568012,2015-03-30-8-32-48AM,1013.73566,-4.042679,200,205
277,1427675568212,2015-03-30-8-32-48AM,1013.735,-4.0373945,200,205
278,1427675568412,2015-03-30-8-32-48AM,1013.7964,-4.5499954,200,205
279,1427675568612,2015-03-30-8-32-48AM,1013.8625,-5.0995884,200,205
280,1427675568812,2015-03-30-8-32-48AM,1013.6149,-3.038615,200,205
281,1427675569012,2015-03-30-8-32-49AM,1013.4168,-1.3898361,200,205
282,1427675569212,2015-03-30-8-32-49AM,1013.34454,-0.7873976,200,205
283,1427675569412,2015-03-30-8-32-49AM,1013.06256,1.5615839,200,205
284,1427675569612,2015-03-30-8-32-49AM,1013.0242,1.881299,200,205
285,1427675569812,2015-03-30-8-32-49AM,1012.8441,3.3794684,200,205
286,1427675570012,2015-03-30-8-32-50AM,1012.73474,4.291053,200,205
287,1427675570212,2015-03-30-8-32-50AM,1012.67267,4.8062963,200,205
288,1427675570412,2015-03-30-8-32-50AM,1012.55084,5.8235717,200,205
289,1427675570612,2015-03-30-8-32-50AM,1012.5145,6.124791,200,205
